t,songName,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ

168.8119,,0.2692671,0.07095814,0.03614162,350.9937,310.1064,359.8739,0.5315397,0.09399295,0.06538016,348.5586,20.96529,9.332152,-0.01353721,0.008529196,-0.001305766,7.964113E-05,0.001702838,-0.002426533,0,0,0,0,0,0,0,0,0,0,0,0

168.8234,,0.2692559,0.07095778,0.03614692,350.9928,310.0967,359.869,0.531383,0.09410131,0.06537902,348.5564,20.96401,9.340324,-0.0136827,0.008842043,-0.0009478382,0.0007848573,0.001676388,0.002037686,0,0,0,0,0,0,0,0,0,0,0,0

168.834,,0.2693273,0.07103074,0.03612714,350.9821,310.1113,359.8644,0.5313742,0.09409702,0.06532764,348.5538,20.96516,9.333976,-0.0137267,0.009004174,-0.001547159,-0.0001832134,0.002116134,-9.636159E-05,0,0,0,0,0,0,0,0,0,0,0,0

168.8454,,0.2693598,0.07102859,0.03613357,350.9853,310.1072,359.8706,0.5319555,0.09389448,0.06544435,348.5606,20.97153,9.326916,-0.01162054,0.008727679,-0.001411306,0.002221176,0.004016887,0.0007935743,0,0,0,0,0,0,0,0,0,0,0,0

168.8566,,0.2693605,0.07104099,0.03612415,350.992,310.1067,359.871,0.531816,0.09402525,0.06543493,348.5534,20.96922,9.321975,-0.01198153,0.009550995,-0.001379376,-0.002484595,0.001515302,-0.0002571522,0,0,0,0,0,0,0,0,0,0,0,0

168.8677,,0.2693962,0.07105136,0.03613286,350.9727,310.1013,359.8697,0.5317364,0.0940938,0.06532109,348.5498,20.9624,9.318294,-0.01219935,0.01001333,-0.002050736,-0.001373538,-0.0006461013,-0.001209474,0,0,0,0,0,0,0,0,0,0,0,0

168.879,,0.2693745,0.07108378,0.036108,350.9867,310.1055,359.8774,0.5320261,0.09396064,0.06539398,348.5544,20.96531,9.31918,-0.01129367,0.009634114,-0.001989348,0.001388095,0.001539765,0.0006500249,0,0,0,0,0,0,0,0,0,0,0,0

168.8903,,0.2693897,0.07107651,0.03601067,350.9883,310.0973,359.8711,0.5318851,0.09408772,0.06536847,348.5495,20.96229,9.310689,-0.01162058,0.01009196,-0.002078821,-0.003058754,-0.001377099,-0.002731908,0,0,0,0,0,0,0,0,0,0,0,0

168.9011,,0.269341,0.0709995,0.03599457,350.9806,310.1027,359.8745,0.5319262,0.09407115,0.06521338,348.5472,20.96411,9.310306,-0.01114497,0.009995649,-0.00341085,0.0004152679,0.001975983,-0.001484188,0,0,0,0,0,0,0,0,0,0,0,0

168.9122,,0.2694147,0.07094336,0.03600459,350.9881,310.1053,359.8769,0.5317194,0.09400499,0.06520379,348.5394,20.96295,9.320885,-0.01239174,0.00922469,-0.003595481,-0.001172246,0.001947554,0.0003018385,0,0,0,0,0,0,0,0,0,0,0,0

168.9236,,0.2694377,0.07092941,0.03596984,350.9785,310.0944,359.8784,0.5315869,0.09410822,0.06516689,348.5414,20.96623,9.320787,-0.01217758,0.009234424,-0.003527597,-0.0004516634,0.003118653,-0.0003137211,0,0,0,0,0,0,0,0,0,0,0,0

168.9345,,0.2694693,0.07097721,0.03595041,350.9862,310.1047,359.8643,0.531657,0.09404302,0.06507581,348.5365,20.95842,9.321342,-0.01240655,0.009002896,-0.004582005,-0.000925169,0.0009293363,0.0005097307,0,0,0,0,0,0,0,0,0,0,0,0

168.9459,,0.2694275,0.07099783,0.03591625,350.9822,310.0958,359.8794,0.5319555,0.09392226,0.06511658,348.538,20.9637,9.308491,-0.01159964,0.0091989,-0.00460643,-0.001525203,0.002253782,-0.003206795,0,0,0,0,0,0,0,0,0,0,0,0

168.9573,,0.2693865,0.07102692,0.03601806,350.9868,310.109,359.8737,0.5318222,0.09403157,0.06507713,348.5372,20.95877,9.313526,-0.01175956,0.009497643,-0.004439147,-0.001030742,-0.0003719314,-0.0002489491,0,0,0,0,0,0,0,0,0,0,0,0

168.9686,,0.2694086,0.07102275,0.0360149,350.9822,310.1035,359.8693,0.5318551,0.09403479,0.06519502,348.5484,20.97209,9.318127,-0.01106941,0.009135128,-0.003663016,0.0003812112,0.00558751,-0.0001818096,0,0,0,0,0,0,0,0,0,0,0,0

168.9797,,0.2694135,0.07103729,0.03600238,350.9886,310.0969,359.8703,0.5320277,0.09391224,0.06526119,348.5475,20.96558,9.324233,-0.0110846,0.008739424,-0.003097727,0.00112702,0.0019461,0.002983205,0,0,0,0,0,0,0,0,0,0,0,0

168.9908,,0.2694035,0.07103777,0.03602706,350.9804,310.1029,359.8696,0.5319045,0.09401345,0.06521356,348.5491,20.9709,9.320176,-0.01109165,0.008854143,-0.003473724,0.000883506,0.003558361,0.0002345602,0,0,0,0,0,0,0,0,0,0,0,0

169.0018,,0.2694013,0.07105279,0.03601377,350.9878,310.1082,359.8681,0.5320196,0.09394419,0.06522208,348.55,20.97238,9.312468,-0.01054195,0.008516055,-0.003383424,-0.000436454,0.003711438,-0.002861506,0,0,0,0,0,0,0,0,0,0,0,0

169.0131,,0.2694134,0.07105875,0.03601001,350.9883,310.107,359.8668,0.5320573,0.09384763,0.0652557,348.5509,20.96457,9.318251,-0.01127825,0.008133552,-0.003206542,0.0009249802,-5.879861E-05,-0.001062332,0,0,0,0,0,0,0,0,0,0,0,0

169.0241,,0.2694213,0.07105625,0.03598325,350.9893,310.103,359.8768,0.53194,0.09394717,0.06522214,348.5482,20.96852,9.319373,-0.01100652,0.008368066,-0.003155202,-0.0001931035,0.0020984,-0.0001107355,0,0,0,0,0,0,0,0,0,0,0,0

169.0349,,0.2693689,0.07100308,0.035996,350.9794,310.1017,359.8661,0.5320134,0.09390783,0.06515461,348.5414,20.96859,9.313811,-0.0108146,0.008606071,-0.003972832,-0.003104259,0.002221922,-0.001431094,0,0,0,0,0,0,0,0,0,0,0,0

169.0467,,0.269539,0.07088196,0.03603153,350.9855,310.1039,359.8705,0.5317936,0.09388661,0.06512821,348.5446,20.9663,9.327162,-0.01189388,0.007821871,-0.003899664,0.001383501,0.001524736,0.0006611915,0,0,0,0,0,0,0,0,0,0,0,0

169.0577,,0.2695153,0.07088077,0.03605799,350.9792,310.1133,359.8679,0.5316539,0.09399056,0.06508672,348.5408,20.96627,9.321093,-0.01213161,0.008214065,-0.003927545,-0.001629603,0.0003507947,-0.001411495,0,0,0,0,0,0,0,0,0,0,0,0

169.0689,,0.2695395,0.0708791,0.03604393,350.9845,310.1092,359.8641,0.5316966,0.09396374,0.06516403,348.5488,20.96935,9.32556,-0.01186894,0.008059648,-0.003094035,0.0007815966,0.002251991,-0.0005097449,0,0,0,0,0,0,0,0,0,0,0,0

169.08,,0.2695484,0.07088447,0.03603803,350.9854,310.1053,359.8678,0.5318191,0.09388363,0.06520504,348.5479,20.96875,9.323026,-0.01165552,0.008078225,-0.002905995,-0.0002958973,0.0007943769,-0.0008575378,0,0,0,0,0,0,0,0,0,0,0,0

169.0914,,0.2695396,0.07089984,0.03607045,350.9861,310.1083,359.8727,0.5316985,0.09396851,0.06516951,348.552,20.97478,9.323927,-0.01140347,0.008014615,-0.003008392,0.001501554,0.003423165,-0.001126493,0,0,0,0,0,0,0,0,0,0,0,0

169.1024,,0.2695549,0.07089818,0.03607242,350.9867,310.1042,359.8643,0.5316772,0.09400308,0.06520087,348.5533,20.97446,9.325131,-0.01152112,0.00852995,-0.002915027,0.000532985,0.003265364,-0.0007195103,0,0,0,0,0,0,0,0,0,0,0,0

169.1138,,0.2696897,0.07079995,0.03611778,350.9809,310.1095,359.8681,0.5319085,0.09385812,0.06527346,348.5532,20.96475,9.322513,-0.01175196,0.008394744,-0.002590063,0.0004609091,-0.002248796,-0.0002344955,0,0,0,0,0,0,0,0,0,0,0,0

169.1248,,0.2697088,0.0708071,0.03609018,350.9909,310.1059,359.8694,0.5317962,0.09394789,0.06525892,348.555,20.96682,9.323972,-0.01133477,0.008328375,-0.002224901,0.001537986,-0.0007912929,0.00011215,0,0,0,0,0,0,0,0,0,0,0,0

169.1362,,0.2696804,0.07073879,0.03609662,350.9819,310.1028,359.8604,0.5318503,0.09391677,0.06520432,348.5524,20.96152,9.321642,-0.01154326,0.008518541,-0.002981483,0.0004584786,-0.002252269,-0.0002351013,0,0,0,0,0,0,0,0,0,0,0,0

169.1467,,0.2696784,0.07072139,0.03607075,350.9791,310.1129,359.8629,0.53192,0.09374285,0.06523895,348.5528,20.96309,9.319239,-0.01183241,0.007668179,-0.003306274,0.0002149254,-0.0006408503,-0.002979687,0,0,0,0,0,0,0,0,0,0,0,0

169.1584,,0.2696675,0.07075,0.03611647,350.9871,310.1126,359.8599,0.5318012,0.09384215,0.06520754,348.5551,20.96458,9.323304,-0.01151892,0.007889257,-0.003139805,0.002256149,0.0003753581,-0.0004998896,0,0,0,0,0,0,0,0,0,0,0,0

169.17,,0.2696855,0.07072401,0.03612672,350.9821,310.0989,359.8686,0.5317612,0.09389913,0.06526679,348.5555,20.96797,9.32082,-0.01134974,0.008359252,-0.002647855,-0.0008978642,0.001517104,-0.002027702,0,0,0,0,0,0,0,0,0,0,0,0

169.1805,,0.2696842,0.07072294,0.03611736,350.9862,310.11,359.8561,0.5320485,0.09373307,0.06534106,348.5493,20.96751,9.321727,-0.01109126,0.008583552,-0.002661284,-0.00310123,0.001617303,0.001114071,0,0,0,0,0,0,0,0,0,0,0,0

169.192,,0.2697061,0.07069266,0.03603606,350.9768,310.1013,359.8681,0.5319214,0.0938369,0.06532532,348.5514,20.96672,9.326662,-0.01111952,0.008832448,-0.002316371,-0.001165061,0.001332992,0.002840255,0,0,0,0,0,0,0,0,0,0,0,0

169.2027,,0.2697839,0.07072198,0.0360276,350.9759,310.0978,359.8681,0.5319936,0.09378362,0.0651632,348.5454,20.96568,9.315096,-0.01058947,0.00846992,-0.003575432,-0.0005535205,0.001797041,-0.001070302,0,0,0,0,0,0,0,0,0,0,0,0

169.2143,,0.2697165,0.07078898,0.03599589,350.9811,310.0992,359.8585,0.5324633,0.09360731,0.06523913,348.5456,20.96721,9.307906,-0.009568429,0.008720427,-0.003678685,-0.001169639,0.001925654,0.0002883477,0,0,0,0,0,0,0,0,0,0,0,0

169.2252,,0.2697206,0.07079256,0.03600924,350.9857,310.1041,359.8633,0.5323486,0.09371448,0.06520873,348.5463,20.96381,9.308706,-0.009812218,0.009014184,-0.003437022,-0.0006674185,-0.0001023466,0.0007059429,0,0,0,0,0,0,0,0,0,0,0,0

169.2366,,0.2697206,0.07079709,0.03599529,350.9879,310.1112,359.8567,0.5323937,0.09370017,0.06521815,348.5515,20.96507,9.301168,-0.009591809,0.008658509,-0.003266514,-4.193083E-05,0.0003645169,-0.003203167,0,0,0,0,0,0,0,0,0,0,0,0

169.2475,,0.2697024,0.0708065,0.03598301,350.9859,310.1084,359.859,0.5325379,0.09362876,0.06523728,348.5486,20.97066,9.30465,-0.009058394,0.008619748,-0.003510556,-0.0006983322,0.004108926,-0.000536916,0,0,0,0,0,0,0,0,0,0,0,0

169.2587,,0.2696898,0.07082725,0.03604762,350.9881,310.1162,359.864,0.5324323,0.09373248,0.06521052,348.5449,20.97068,9.304174,-0.009295617,0.008929769,-0.003230497,-0.002391194,0.002781162,0.0004855119,0,0,0,0,0,0,0,0,0,0,0,0

169.2697,,0.2697368,0.07072818,0.03608648,350.9834,310.1061,359.8664,0.5324709,0.09373009,0.0653128,348.5586,20.9659,9.308355,-0.009512979,0.008660602,-0.002453807,0.001286352,0.000209727,-0.0001083676,0,0,0,0,0,0,0,0,0,0,0,0

169.2811,,0.2697206,0.07074964,0.03608237,350.985,310.106,359.8619,0.5323443,0.09366763,0.06532478,348.5526,20.96732,9.31714,-0.01069187,0.008373156,-0.002459098,0.0001688094,0.002366143,0.000852473,0,0,0,0,0,0,0,0,0,0,0,0

169.2921,,0.2697251,0.07075298,0.03607659,350.998,310.1144,359.8602,0.5322154,0.09377015,0.06529957,348.5512,20.96806,9.313053,-0.01097654,0.008624906,-0.002411997,-0.001516042,0.001636475,-0.000665092,0,0,0,0,0,0,0,0,0,0,0,0

169.3036,,0.2695394,0.07077646,0.03606515,350.9962,310.1043,359.8736,0.5323021,0.09370589,0.06529075,348.5508,20.96022,9.315155,-0.01103443,0.008278396,-0.002512109,-0.0001570716,-0.002134792,0.001130591,0,0,0,0,0,0,0,0,0,0,0,0

169.3148,,0.2695235,0.07077026,0.0360717,350.9927,310.0998,359.8678,0.532043,0.09367895,0.06528091,348.5467,20.95923,9.321269,-0.01204,0.00766428,-0.002465135,-0.001120501,-0.001693785,-0.0009899569,0,0,0,0,0,0,0,0,0,0,0,0

169.3324,,0.2695051,0.07076406,0.03606354,350.9996,310.1068,359.8611,0.5318351,0.0938158,0.06523865,348.5479,20.96272,9.324873,-0.01202289,0.007730705,-0.002394824,0.000669289,0.0003365806,0.001281108,0,0,0,0,0,0,0,0,0,0,0,0

169.3373,,0.2695234,0.07075739,0.03606294,350.9951,310.1107,359.8647,0.5319822,0.09371161,0.0652073,348.5457,20.95996,9.323977,-0.01165934,0.007527387,-0.002936113,0.000666271,0.0003331295,0.001280413,0,0,0,0,0,0,0,0,0,0,0,0

169.3434,,0.2695335,0.07073772,0.03606395,350.9944,310.0996,359.8735,0.5322943,0.09351444,0.06530672,348.5401,20.95932,9.319436,-0.01127174,0.007513521,-0.002551844,-0.002606501,-0.0004254367,0.001535847,0,0,0,0,0,0,0,0,0,0,0,0

169.3543,,0.2695001,0.07075453,0.0361142,351.0011,310.0975,359.8589,0.5321875,0.09359801,0.06526399,348.5403,20.96754,9.313638,-0.0108008,0.007649961,-0.002903921,-0.003352479,0.003214622,-0.001630443,0,0,0,0,0,0,0,0,0,0,0,0

169.3654,,0.2694851,0.07072794,0.03610776,350.9945,310.1018,359.8535,0.5320568,0.09367907,0.06524003,348.5421,20.96484,9.314244,-0.01099185,0.007543642,-0.00271303,-0.001877953,0.001343806,-0.001619639,0,0,0,0,0,0,0,0,0,0,0,0

169.3769,,0.2695254,0.07065558,0.03613214,350.9932,310.1062,359.8585,0.5322709,0.09347546,0.06537992,348.5433,20.96525,9.317051,-0.01121858,0.007561288,-0.002213246,-0.003096282,0.002199796,-0.001418784,0,0,0,0,0,0,0,0,0,0,0,0

169.3879,,0.2694751,0.07070267,0.03617398,351.0056,310.1099,359.8691,0.5321462,0.09355581,0.06535989,348.5468,20.96388,9.32129,-0.0112081,0.007470044,-0.002087245,6.303399E-05,0.00105902,0.0001094846,0,0,0,0,0,0,0,0,0,0,0,0

169.399,,0.2694418,0.07066274,0.0361803,351.0055,310.1078,359.864,0.5321305,0.09359062,0.06543493,348.5468,20.9638,9.318707,-0.01110184,0.007814111,-0.001716391,-0.002588011,0.0001726087,-0.001001292,0,0,0,0,0,0,0,0,0,0,0,0

169.41,,0.2694482,0.07062519,0.03618388,350.9969,310.1084,359.8606,0.5320907,0.09347308,0.06547403,348.5468,20.96624,9.3255,-0.01162936,0.006984233,-0.001696174,-0.001405818,0.002929137,0.0001051432,0,0,0,0,0,0,0,0,0,0,0,0

169.4213,,0.2694468,0.07060516,0.03619008,351.0039,310.106,359.8564,0.5319507,0.09355032,0.06546372,348.5508,20.96185,9.328944,-0.0119101,0.006983246,-0.001435842,0.001648626,0.0004881694,0.0008797234,0,0,0,0,0,0,0,0,0,0,0,0

169.4325,,0.2695743,0.0707159,0.03617023,350.9904,310.1143,359.8593,0.5318959,0.09359658,0.06544572,348.5474,20.96057,9.327243,-0.0118973,0.007476852,-0.001637142,0.0003188843,4.349535E-05,0.0003239091,0,0,0,0,0,0,0,0,0,0,0,0

169.4436,,0.2694985,0.07077372,0.03615509,351.0013,310.1063,359.8636,0.5326035,0.09341717,0.06555063,348.5505,20.97106,9.310084,-0.009031876,0.008011437,-0.001941724,-0.0006946035,0.00350053,0.002007998,0,0,0,0,0,0,0,0,0,0,0,0

169.4547,,0.269465,0.07080126,0.03615169,350.9971,310.1097,359.8612,0.5324862,0.0935142,0.06554288,348.5461,20.96466,9.310496,-0.009636229,0.008353742,-0.001681012,-0.003213815,-0.0002986635,0.002892245,0,0,0,0,0,0,0,0,0,0,0,0

169.4665,,0.2695482,0.07087481,0.03611873,350.9916,310.1174,359.8596,0.5323794,0.09358847,0.06553638,348.5555,20.9628,9.308804,-0.009709676,0.007864598,-0.001321859,0.001791684,-0.00182838,0.000313373,0,0,0,0,0,0,0,0,0,0,0,0

169.4772,,0.2695569,0.07086062,0.0361387,350.986,310.1033,359.8643,0.5329797,0.09333515,0.06561077,348.5537,20.97242,9.301863,-0.00748426,0.007937218,-0.002011678,0.0009957834,0.004824842,0.0009762887,0,0,0,0,0,0,0,0,0,0,0,0

169.4884,,0.2695498,0.07090759,0.0361418,350.9966,310.0981,359.857,0.5328865,0.09341788,0.06560236,348.555,20.96749,9.29909,-0.007674337,0.007739163,-0.001605979,0.001035633,0.001210053,-0.0003217778,0,0,0,0,0,0,0,0,0,0,0,0

169.4998,,0.2695245,0.07088101,0.03613023,350.9902,310.1087,359.8532,0.5329568,0.09339118,0.06552416,348.5491,20.96023,9.296688,-0.008252284,0.008128175,-0.002451201,0.0004544684,-0.002278903,-0.0002514897,0,0,0,0,0,0,0,0,0,0,0,0

169.5106,,0.2694088,0.07095802,0.0361021,350.9892,310.1069,359.8546,0.5326695,0.09337783,0.06549537,348.5428,20.96321,9.305759,-0.009346201,0.007406758,-0.002556546,-0.001269959,0.0006060206,-0.0004589896,0,0,0,0,0,0,0,0,0,0,0,0

169.5216,,0.269429,0.07093549,0.03602813,350.9898,310.1051,359.8717,0.5325589,0.09345818,0.06548089,348.5451,20.95788,9.315187,-0.009555336,0.007305122,-0.002269224,0.001881017,-0.001133183,0.003609523,0,0,0,0,0,0,0,0,0,0,0,0

169.533,,0.2694802,0.07096887,0.03600352,350.989,310.1037,359.8555,0.5324681,0.09355688,0.0654555,348.5397,20.96491,9.307998,-0.009155045,0.007775858,-0.002260637,-0.002136678,0.00174951,0.0007010806,0,0,0,0,0,0,0,0,0,0,0,0

169.5444,,0.2694746,0.07096744,0.03598718,350.9828,310.1085,359.8638,0.5329332,0.09331572,0.06537622,348.5336,20.96372,9.298402,-0.008133111,0.00792733,-0.003648348,-0.002396784,0.002757367,0.0004853998,0,0,0,0,0,0,0,0,0,0,0,0

169.5554,,0.2694923,0.07095778,0.03601734,350.993,310.1002,359.8611,0.5328405,0.09338129,0.06534988,348.5388,20.96046,9.301961,-0.008303049,0.007335394,-0.003383782,0.0006566988,0.0003155382,0.001261186,0,0,0,0,0,0,0,0,0,0,0,0

169.5666,,0.2695191,0.07093263,0.03599904,350.9814,310.1009,359.8707,0.5327554,0.09347177,0.06530565,348.5373,20.96438,9.294723,-0.008122112,0.007345865,-0.003531124,-0.0009144993,0.001483765,-0.002043329,0,0,0,0,0,0,0,0,0,0,0,0

169.5775,,0.2694436,0.07088804,0.03599785,350.9864,310.0909,359.8862,0.5330701,0.09325814,0.06543791,348.5241,20.96502,9.289401,-0.008468281,0.008255785,-0.003448199,-0.00831329,0.001709744,-0.002906154,0,0,0,0,0,0,0,0,0,0,0,0

169.5888,,0.2694747,0.07099664,0.03597848,350.9846,310.1086,359.8687,0.5329888,0.09335077,0.06541473,348.5279,20.97542,9.286284,-0.008163986,0.008394989,-0.003055323,-0.004821903,0.005665259,-0.004198332,0,0,0,0,0,0,0,0,0,0,0,0

169.6,,0.2693925,0.07090747,0.03600036,350.9942,310.1107,359.8718,0.5330453,0.09325767,0.06538337,348.5465,20.96739,9.28791,-0.008437802,0.006880771,-0.002856023,0.004563746,0.002131971,-0.005445143,0,0,0,0,0,0,0,0,0,0,0,0

169.6111,,0.2694151,0.07091534,0.03601395,350.9954,310.0955,359.8629,0.5327442,0.09324133,0.06533074,348.5384,20.96666,9.301884,-0.01013441,0.007015965,-0.003622005,0.002109529,0.003248954,-0.002496302,0,0,0,0,0,0,0,0,0,0,0,0

169.6223,,0.2694114,0.07089853,0.0360506,350.9841,310.1051,359.8751,0.5326116,0.09333479,0.06530935,348.5341,20.95712,9.313815,-0.01077372,0.007511541,-0.003312533,0.002231096,-0.0008580328,0.004580014,0,0,0,0,0,0,0,0,0,0,0,0

169.6334,,0.2694267,0.07092667,0.03604959,350.9886,310.1105,359.8712,0.5325356,0.09337807,0.06536555,348.5377,20.95635,9.311488,-0.01092002,0.007057844,-0.00290744,0.0001966908,-0.001874445,0.002100668,0,0,0,0,0,0,0,0,0,0,0,0

169.6447,,0.2694732,0.07090902,0.03605865,350.9732,310.0926,359.8827,0.5328324,0.09323907,0.06541669,348.5367,20.96854,9.309217,-0.009976598,0.007019266,-0.003011727,0.0002685244,0.003639077,0.001607119,0,0,0,0,0,0,0,0,0,0,0,0

169.6559,,0.2693914,0.07091641,0.03610174,350.9923,310.1086,359.888,0.5327089,0.09332359,0.06537306,348.5305,20.96799,9.296811,-0.0102435,0.007253936,-0.003391181,-0.004785955,0.001448898,-0.002945249,0,0,0,0,0,0,0,0,0,0,0,0

169.6671,,0.2693475,0.07086456,0.03611808,350.9867,310.1105,359.8799,0.5326669,0.09340215,0.06551045,348.5324,20.96997,9.308648,-0.009946767,0.007968808,-0.00197542,-0.004937935,0.002568765,0.002680088,0,0,0,0,0,0,0,0,0,0,0,0

169.6782,,0.2693853,0.07086527,0.03612863,350.9902,310.1146,359.8803,0.5325046,0.09328294,0.06554741,348.5378,20.95972,9.332893,-0.01125361,0.00673265,-0.001417621,0.00234494,-0.0001554011,0.007878657,0,0,0,0,0,0,0,0,0,0,0,0

169.6896,,0.2694438,0.07088554,0.03605197,350.9839,310.1038,359.8664,0.532387,0.09339392,0.06553745,348.5366,20.95306,9.344715,-0.01104525,0.007775813,-0.00131949,0.002588424,-0.001767465,0.01062751,0,0,0,0,0,0,0,0,0,0,0,0

169.7005,,0.2694486,0.0708611,0.0360568,350.9807,310.0943,359.8608,0.5325,0.09325802,0.06540608,348.535,20.94329,9.343719,-0.01133402,0.006578158,-0.002519041,0.005284579,-0.003900183,0.007899988,0,0,0,0,0,0,0,0,0,0,0,0

169.7124,,0.2694635,0.07083511,0.03603421,350.9863,310.115,359.8767,0.5329597,0.093068,0.06548756,348.534,20.95245,9.329145,-0.00935782,0.00625309,-0.002480719,0.001629294,-0.0001356466,0.003404331,0,0,0,0,0,0,0,0,0,0,0,0

169.7235,,0.269441,0.07084417,0.03608124,350.9809,310.1141,359.8677,0.5328627,0.09316194,0.06545788,348.5309,20.9623,9.324903,-0.009093928,0.006778918,-0.002454323,-0.001312324,0.004203283,0.0008418859,0,0,0,0,0,0,0,0,0,0,0,0

169.7348,,0.2694887,0.07087529,0.03608488,350.9757,310.1039,359.8703,0.532825,0.09317863,0.06554121,348.541,20.96266,9.321171,-0.009104058,0.006358381,-0.001738326,-0.0004306455,0.003657462,-0.002857111,0,0,0,0,0,0,0,0,0,0,0,0

169.7468,,0.2694864,0.07088423,0.03608243,350.9834,310.0977,359.8643,0.5333207,0.09306574,0.06560564,348.5457,20.95303,9.311227,-0.004405921,0.007814189,-0.002336018,0.00133645,-0.002843303,-0.003942221,0,0,0,0,0,0,0,0,0,0,0,0

169.7577,,0.2694659,0.07086861,0.03598671,350.9908,310.1079,359.8729,0.5332491,0.09316468,0.06557226,348.537,20.9868,9.181128,-0.004816096,0.007657355,-0.002218342,-0.02330444,0.00048106,-0.05595941,0,0,0,0,0,0,0,0,0,0,0,0

169.7696,,0.2694397,0.07084334,0.03600232,350.9701,310.0984,359.8743,0.5333478,0.09308052,0.0653826,348.5368,20.99724,9.144714,-0.003727013,0.005709977,-0.003608782,-0.01849573,0.004267052,-0.05415931,0,0,0,0,0,0,0,0,0,0,0,0

169.7806,,0.2693884,0.07085085,0.03598283,350.9801,310.112,359.8761,0.5335469,0.09298825,0.06536633,348.5277,21.00449,9.104237,-0.002961177,0.005867022,-0.004217263,-0.02345471,0.002783018,-0.05541532,0,0,0,0,0,0,0,0,0,0,0,0

169.7922,,0.269394,0.07086957,0.03604613,350.9876,310.1004,359.8824,0.5334313,0.09302521,0.06535286,348.5393,21.00484,9.083717,-0.004387652,0.005698343,-0.003645226,-0.01545288,0.00122081,-0.05084058,0,0,0,0,0,0,0,0,0,0,0,0

169.8036,,0.2693136,0.07077432,0.03607325,350.9902,310.1044,359.8788,0.5335133,0.09296298,0.06544226,348.5404,21.01738,9.077191,-0.00531804,0.005878679,-0.002839406,-0.01335824,0.005369716,-0.03869377,0,0,0,0,0,0,0,0,0,0,0,0

169.8147,,0.2693707,0.0707109,0.03610103,350.9801,310.1113,359.8765,0.533232,0.09287536,0.06545931,348.5357,21.01564,9.073967,-0.007865738,0.005018827,-0.002152472,-0.01155112,0.002588782,-0.03262559,0,0,0,0,0,0,0,0,0,0,0,0

169.8264,,0.2693464,0.07072675,0.03612225,350.9952,310.1046,359.8753,0.5331557,0.0929358,0.06542659,348.5387,21.02164,9.06779,-0.007954825,0.004990974,-0.002315681,-0.007829775,0.00373473,-0.02608986,0,0,0,0,0,0,0,0,0,0,0,0

169.8376,,0.2693368,0.07074094,0.03612302,350.9863,310.1056,359.8735,0.5332224,0.09290481,0.06548911,348.5376,21.01682,9.075741,-0.008135819,0.005195858,-0.001850585,-0.005571503,0.001355558,-0.01323866,0,0,0,0,0,0,0,0,0,0,0,0

169.8492,,0.2693231,0.07075536,0.03615586,350.9901,310.1025,359.8737,0.5334291,0.09273064,0.06556189,348.5385,21.02254,9.076997,-0.007696823,0.004408709,-0.001283173,-0.002454764,0.003227985,-0.00787742,0,0,0,0,0,0,0,0,0,0,0,0

169.8605,,0.2693537,0.07077634,0.03615712,350.9766,310.1107,359.8692,0.533324,0.09283149,0.06555313,348.5317,21.01813,9.097244,-0.008151077,0.00556004,-0.001163663,-0.002025964,0.002438438,0.00399904,0,0,0,0,0,0,0,0,0,0,0,0

169.8718,,0.2693942,0.07073689,0.0361871,350.9808,310.1011,359.8777,0.5336285,0.09269691,0.06564695,348.535,21.00576,9.118546,-0.008391451,0.0060169,-0.0007934608,0.003035734,-0.000785039,0.01487131,0,0,0,0,0,0,0,0,0,0,0,0

169.883,,0.2693731,0.07073915,0.0361865,350.9778,310.1128,359.8669,0.5335319,0.09275222,0.06564158,348.541,21.00132,9.145812,-0.008555507,0.00573887,-0.0007358626,0.009308588,-6.219892E-05,0.02176423,0,0,0,0,0,0,0,0,0,0,0,0

169.8945,,0.2693563,0.07072878,0.03617094,350.9783,310.1096,359.8751,0.533417,0.09282923,0.06562817,348.5389,20.99756,9.169781,-0.008969644,0.006000386,-0.000917122,0.009765426,0.0009309294,0.02601852,0,0,0,0,0,0,0,0,0,0,0,0

169.906,,0.2694081,0.07069945,0.03619365,350.9816,310.1104,359.8717,0.5336146,0.09270334,0.06571132,348.5343,20.992,9.19762,-0.008789767,0.006287056,-0.0006880985,0.01021251,0.001326901,0.03281242,0,0,0,0,0,0,0,0,0,0,0,0

169.9174,,0.2694423,0.07065904,0.03621094,350.979,310.1093,359.8816,0.5335011,0.09277654,0.06570965,348.5362,20.98281,9.236003,-0.00915172,0.006356892,-0.0005288408,0.01407408,0.0001572257,0.03880608,0,0,0,0,0,0,0,0,0,0,0,0

